Time,Stock,Money
08/09/2021,-1,15%
27/04/2020,-1,10%
30/12/2019,-1,10%
13/07/2019,-1,-1
31/05/2019,-1,10%
19/12/2018,-1,15%
16/04/2018,-1,10%
05/02/2018,-1,10%
29/05/2017,-1,-1
25/04/2017,-1,-1
01/12/2016,-1,12%
29/03/2016,-1,3%
25/01/2016,-1,12%
16/03/2015,-1,17%
08/12/2014,-1,-1
19/02/2014,-1,20%
14/12/2012,-1,17%
17/04/2012,-1,20%
06/05/2011,-1,5%
20/04/2010,-1,5%
15/12/2009,-1,7%
12/08/2009,-1,8%
20/02/2009,-1,8%
