Time,Stock,Money
23/05/2022,-1,15%
21/05/2021,-1,15%
19/05/2020,-1,15%
09/05/2019,-1,14%
11/05/2018,-1,12%
04/07/2017,-1,-1
23/05/2017,-1,10%
11/05/2016,-1,10%
21/04/2015,-1,10%
27/11/2014,-1,-1
21/05/2014,-1,3.8%
