Time,Stock,Money
14/06/2022,10:5,50%
29/03/2021,-1,40%
25/05/2020,-1,35%
29/08/2019,-1,40%
06/09/2018,-1,20%
19/06/2018,-1,27%
27/06/2017,-1,34%
04/07/2016,-1,45%
15/03/2016,-1,20%
21/05/2015,-1,40%
18/06/2014,-1,40%
14/05/2013,-1,35%
20/11/2012,-1,20%
11/05/2012,-1,52%
