Time,Stock,Money
26/02/2020,-1,5%
11/04/2019,-1,-1
21/02/2019,-1,3%
07/11/2018,-1,5%
21/02/2018,-1,5%
08/02/2017,-1,5%
25/12/2015,-1,6%
05/02/2015,-1,10%
25/02/2014,-1,10%
10/07/2013,-1,5%
13/11/2012,-1,10%
25/04/2012,-1,12%
07/12/2011,-1,12%
01/08/2011,-1,18%
02/03/2011,-1,20%
31/08/2010,-1,10%
14/04/2010,-1,15%
