Time,Stock,Money
19/10/2017,-1,3%
27/10/2016,-1,3.5%
05/10/2015,-1,-1
15/01/2015,-1,-1
06/08/2014,-1,6%
30/09/2013,100:4,-1
17/04/2013,-1,4%
18/06/2012,-1,10%
21/03/2011,-1,12%
25/02/2010,-1,15%
03/06/2009,-1,-1
10/04/2009,-1,10%
