Time,Stock,Money
21/02/2022,-1,15%
07/09/2021,-1,10%
05/01/2021,-1,10%
21/09/2020,-1,10%
05/08/2020,100:25,-1
17/02/2020,-1,10%
13/09/2019,-1,10%
05/03/2019,-1,10%
24/12/2018,-1,10%
29/10/2018,100:19,-1
01/03/2018,-1,10%
13/11/2017,-1,10%
29/05/2017,10000:1492,-1
03/03/2017,-1,10%
25/11/2016,-1,10%
07/03/2016,-1,10%
28/12/2015,-1,10%
10/06/2015,-1,8%
13/10/2014,-1,10%
30/05/2014,-1,12%
03/04/2013,-1,10%
23/03/2012,-1,8%
