Time,Stock,Money
19/05/2022,-1,18%
13/05/2021,-1,23%
14/05/2020,-1,20%
22/04/2019,-1,93%
08/05/2018,-1,18.5%
22/05/2017,-1,38%
26/05/2016,-1,14.28%
17/04/2015,-1,1%
11/02/2015,-1,12%
21/05/2014,-1,12%
18/03/2013,-1,12.6%
18/11/2011,-1,8%
18/05/2011,-1,05%
06/09/2010,-1,5.5%
