Time,Stock,Money
04/10/2018,-1,5%
21/09/2016,-1,-1
03/08/2016,-1,-1
25/05/2016,-1,12%
10/02/2015,-1,12%
18/11/2014,-1,12%
27/05/2014,-1,-1
18/11/2013,-1,12%
14/11/2012,-1,12%
15/06/2010,-1,6%
16/10/2009,-1,6%
23/04/2009,-1,5.5%
