Time,Stock,Money
25/10/2021,-1,4%
23/10/2020,-1,5%
24/09/2020,-1,-1
16/05/2019,-1,10%
29/03/2019,-1,10%
21/05/2018,-1,5%
03/04/2018,-1,5%
13/10/2017,-1,-1
30/03/2017,-1,12%
22/05/2015,-1,8%
30/10/2014,-1,7%
16/05/2014,-1,7%
16/10/2013,-1,7%
14/05/2013,-1,10%
03/10/2012,-1,10%
27/04/2012,-1,9%
02/11/2011,-1,8%
