Time,Stock,Money
16/06/2022,-1,25%
25/11/2021,-1,10%
11/06/2021,-1,20%
19/11/2020,-1,10%
23/07/2020,-1,20%
05/12/2019,-1,10%
15/05/2019,-1,20%
19/11/2018,-1,10%
09/05/2018,-1,20%
29/01/2018,-1,-1
04/05/2017,-1,20%
17/11/2016,-1,15%
04/05/2016,-1,20%
20/11/2015,-1,15%
16/04/2015,-1,20%
14/11/2014,-1,15%
21/04/2014,-1,15%
14/11/2013,-1,10%
24/04/2013,-1,10%
16/11/2012,-1,10%
24/04/2012,-1,15%
23/11/2011,-1,10%
19/04/2011,-1,8%
17/11/2010,-1,12%
08/04/2010,-1,13%
27/04/2009,-1,5%
