Time,Stock,Money
23/05/2022,-1,16.4%
20/05/2021,-1,16.4%
03/07/2020,-1,16.4%
08/05/2019,-1,16.4%
16/05/2018,-1,15.7%
18/05/2017,-1,16.67%
