Time,Stock,Money
17/12/2021,-1,5%
24/12/2020,-1,5%
04/02/2020,-1,-1
11/12/2019,-1,7%
13/08/2019,-1,-1
24/12/2018,-1,7%
08/12/2017,-1,7%
04/01/2017,-1,-1
08/12/2016,-1,10%
25/04/2016,-1,4%
27/11/2015,-1,6%
27/11/2014,-1,12%
29/11/2013,-1,15%
