Time,Stock,Money
20/05/2021,-1,-1
19/10/2020,100:5,-1
14/09/2020,-1,5%
16/07/2020,-1,-1
14/08/2019,-1,5%
14/09/2018,-1,-1
09/04/2018,-1,-1
17/01/2018,-1,15%
14/08/2017,-1,5%
05/06/2017,-1,-1
30/05/2017,-1,-1
06/03/2017,-1,10%
16/12/2016,-1,-1
05/12/2016,-1,10%
05/05/2016,-1,-1
07/04/2016,-1,7%
28/09/2015,100:25,-1
26/08/2014,-1,-1
18/06/2014,-1,10%
13/06/2013,-1,10%
31/08/2012,-1,-1
13/08/2012,-1,10.96%
13/09/2011,-1,9.14%
