Time,Stock,Money
29/04/2022,-1,13%
18/08/2021,-1,9%
18/05/2021,-1,10.7%
17/09/2020,-1,9%
13/05/2020,-1,10.7%
18/09/2019,-1,9%
07/05/2019,-1,7.8%
26/12/2018,-1,9%
17/05/2018,-1,9.8%
02/02/2018,-1,7%
17/08/2017,-1,1.97%
