Time,Stock,Money
17/09/2021,-1,10%
20/01/2021,-1,-1
14/09/2020,-1,9%
05/09/2019,-1,8%
14/09/2018,-1,4%
04/07/2017,-1,6%
14/07/2016,-1,5%
