Time,Stock,Money
07/01/2022,-1,-1
01/09/2021,20:1,-1
05/01/2021,100:3,-1
17/01/2019,-1,10%
17/12/2018,-1,10%
14/09/2018,-1,10%
21/09/2017,-1,9%
27/10/2016,10:1,-1
28/10/2015,-1,18%
03/12/2014,-1,-1
30/06/2014,5:1,-1
06/03/2013,-1,20%
21/05/2012,-1,12.5%
05/01/2012,-1,10%
