Time,Stock,Money
02/06/2022,-1,15%
19/08/2021,-1,15%
18/08/2020,-1,15%
23/05/2019,-1,22%
06/07/2018,-1,10%
16/01/2018,-1,10%
17/05/2017,-1,15%
