Time,Stock,Money
30/05/2022,-1,6.3%
28/05/2021,-1,6.88%
28/05/2020,-1,6.8%
30/05/2019,-1,5.73%
24/05/2018,-1,5.76%
18/05/2017,-1,5.72%
18/05/2016,-1,2.92%
