Time,Stock,Money
17/08/2021,-1,10%
16/07/2020,-1,10%
15/07/2019,-1,10%
13/07/2018,-1,9%
27/06/2017,-1,9%
09/06/2016,-1,8%
04/06/2015,-1,6%
11/06/2014,-1,5%
11/06/2013,-1,10%
31/05/2012,-1,10%
30/05/2011,-1,9%
03/06/2010,-1,8%
