Time,Stock,Money
17/07/2020,-1,14%
24/06/2019,-1,5%
19/06/2018,-1,5%
31/05/2016,-1,20%
21/05/2015,-1,5%
05/05/2014,-1,10%
21/05/2013,-1,15%
16/11/2012,-1,10%
