Time,Stock,Money
07/03/2022,-1,-1
09/09/2021,-1,-1
13/08/2019,100:22,-1
17/09/2018,-1,-1
22/05/2018,100:13,-1
01/11/2017,-1,-1
31/10/2017,20:1,-1
15/05/2017,100:13,5%
05/10/2016,20:3,-1
12/10/2015,-1,-1
25/06/2015,10:1,-1
24/03/2015,-1,-1
04/03/2015,100:7,-1
12/12/2014,-1,-1
18/02/2014,-1,-1
11/12/2013,-1,-1
20/09/2013,-1,-1
24/04/2013,5:1,-1
27/06/2011,-1,30%
05/07/2010,-1,35%
