Time,Stock,Money
16/09/2015,-1,12%
17/07/2014,-1,8.2%
15/05/2014,1000:68,-1
26/06/2013,100:15,-1
03/08/2012,-1,15%
16/06/2010,-1,1%
23/03/2010,-1,10%
