Time,Stock,Money
19/05/2022,-1,12%
13/05/2021,-1,13%
23/06/2020,-1,12%
13/05/2019,-1,10%
15/11/2018,-1,7%
15/05/2018,-1,7.5%
12/04/2017,-1,7%
05/05/2016,-1,6.5%
13/05/2015,-1,11.5%
14/05/2014,-1,13%
15/05/2013,-1,13.5%
16/05/2012,-1,12.5%
16/05/2011,-1,5%
27/05/2010,-1,6.8%
