Time,Stock,Money
02/06/2022,-1,12%
02/06/2021,-1,12%
23/07/2020,-1,10.5%
21/05/2019,-1,8%
21/05/2018,-1,7%
23/06/2017,-1,7%
11/05/2016,-1,8%
18/05/2015,-1,11%
13/05/2014,-1,13%
15/05/2013,-1,13.5%
15/05/2012,-1,5%
20/05/2011,-1,10%
