Time,Stock,Money
14/01/2022,100:30,-1
29/10/2019,-1,10%
19/03/2019,100:7,-1
25/09/2017,100:10,-1
31/07/2015,100:5,-1
24/11/2014,-1,-1
18/09/2014,-1,5%
15/11/2013,5:1,-1
10/08/2010,-1,20%
