Time,Stock,Money
15/07/2021,-1,9%
03/09/2020,-1,12%
14/06/2019,-1,10%
11/07/2018,-1,8%
29/05/2017,-1,8%
08/06/2016,-1,7%
21/05/2015,-1,7%
25/03/2014,-1,13%
25/03/2013,-1,15%
22/03/2012,-1,17%
08/12/2010,-1,15%
