Time,Stock,Money
02/03/2022,-1,15%
04/03/2021,-1,15%
28/02/2020,-1,15%
06/03/2019,-1,15%
08/03/2018,-1,18%
29/12/2016,-1,17%
04/01/2016,-1,17%
05/12/2013,-1,17%
05/12/2012,-1,8%
08/10/2012,-1,9%
20/12/2011,-1,8%
05/10/2011,-1,7%
09/02/2011,-1,8%
08/09/2010,-1,7%
24/02/2010,-1,8%
