Time,Stock,Money
02/01/2020,-1,6%
14/11/2018,-1,8%
23/11/2017,-1,10%
19/09/2016,-1,10%
30/10/2015,-1,15.5%
28/08/2014,-1,7%
30/07/2013,-1,7%
12/12/2012,-1,10%
22/05/2012,-1,17%
17/08/2011,100:25,-1
17/11/2010,-1,-1
14/06/2010,10:3,-1
