Time,Stock,Money
11/02/2022,-1,13%
26/02/2021,-1,12%
28/02/2019,-1,13%
01/03/2018,-1,13%
07/02/2017,-1,12%
07/03/2016,-1,12%
06/01/2015,-1,12%
12/02/2014,-1,15%
09/01/2013,-1,13%
22/12/2011,-1,15%
01/03/2011,-1,6%
24/08/2010,-1,9%
25/01/2010,-1,6%
