Time,Stock,Money
16/07/2021,-1,10%
23/12/2019,-1,10%
03/05/2019,-1,10%
24/07/2018,-1,9%
01/06/2017,-1,9%
20/06/2016,-1,9%
08/06/2015,-1,7%
22/05/2014,-1,4%
28/08/2013,-1,-1
20/06/2013,-1,10%
14/12/2011,-1,8%
