Time,Stock,Money
19/01/2022,-1,-1
14/06/2021,-1,-1
10/06/2020,-1,8%
23/03/2020,-1,10%
11/03/2019,-1,22%
26/04/2018,-1,1%
23/03/2018,-1,20%
02/03/2017,-1,18%
