Time,Stock,Money
22/10/2021,-1,10%
14/10/2020,-1,8%
21/10/2019,-1,5%
27/06/2019,-1,2%
27/02/2018,-1,-1
22/06/2016,-1,-1
27/11/2015,20:1,-1
27/05/2011,-1,10%
