Time,Stock,Money
10/09/2018,-1,10.5%
17/08/2017,-1,-1
28/06/2017,-1,20%
25/05/2016,-1,20%
13/07/2015,-1,16%
11/07/2014,-1,30%
14/06/2013,-1,20%
27/06/2012,-1,28%
26/05/2009,-1,10%
