Time,Stock,Money
16/03/2022,-1,10%
01/12/2021,-1,35%
24/03/2021,-1,10%
26/08/2020,-1,30%
26/03/2020,-1,10%
26/08/2019,-1,25%
25/03/2019,-1,10%
24/08/2018,-1,25%
26/03/2018,-1,10%
25/08/2017,-1,20%
13/03/2017,-1,10%
25/08/2016,-1,30%
10/03/2016,-1,10%
17/07/2015,-1,10%
25/03/2015,-1,10%
03/09/2014,-1,10%
26/03/2014,-1,10%
12/09/2013,-1,10%
21/03/2013,-1,10%
12/10/2012,-1,15%
16/08/2012,-1,10%
10/01/2012,100:15,-1
25/08/2010,-1,10%
18/05/2010,-1,10%
17/11/2009,-1,10%
