Time,Stock,Money
14/05/2019,-1,5%
15/05/2018,-1,5%
12/05/2017,-1,5%
12/05/2016,-1,5%
12/05/2015,-1,10%
14/05/2014,-1,12%
12/06/2013,-1,5%
31/05/2012,-1,10%
13/12/2011,-1,10%
