Time,Stock,Money
16/07/2020,-1,8%
04/11/2019,-1,10%
10/05/2019,-1,20%
19/11/2018,-1,10%
21/05/2018,-1,20%
28/11/2017,-1,10%
29/06/2017,-1,10%
06/12/2016,-1,10%
31/08/2016,-1,10%
28/03/2016,-1,10%
16/10/2015,-1,-1
