Time,Stock,Money
21/09/2017,-1,-1
28/07/2016,1000:55,-1
01/04/2016,-1,-1
13/10/2014,100:10,-1
10/09/2013,20:3,-1
12/07/2012,10:2,-1
22/11/2011,20:3,-1
