Time,Stock,Money
17/05/2022,-1,20%
13/04/2021,-1,10%
19/01/2021,-1,5%
07/02/2020,-1,10%
12/09/2019,-1,10%
16/04/2019,-1,20%
09/01/2019,-1,10%
17/10/2018,-1,10%
11/07/2018,-1,20%
