Time,Stock,Money
09/05/2022,-1,50%
23/04/2021,-1,130.93%
29/10/2020,-1,30%
03/04/2020,-1,20%
19/12/2019,-1,30%
27/05/2019,-1,10%
27/12/2018,-1,20%
06/04/2018,-1,20%
25/05/2017,-1,1%
15/03/2017,-1,19%
