Time,Stock,Money
22/02/2021,-1,10%
02/11/2019,-1,-1
11/09/2019,100:10,-1
18/06/2019,-1,20%
23/10/2018,-1,-1
20/04/2018,100:20,5%
01/02/2018,-1,15%
