Time,Stock,Money
14/04/2021,-1,10%
11/12/2017,-1,5%
11/04/2016,-1,6%
08/04/2015,-1,10%
18/12/2013,-1,12%
08/04/2013,-1,5%
18/09/2012,-1,15%
10/04/2012,-1,20%
02/06/2011,-1,-1
07/04/2011,-1,30%
05/04/2010,-1,20%
05/11/2009,-1,15%
