Time,Stock,Money
14/04/2021,-1,-1
27/09/2018,-1,5%
25/12/2017,-1,-1
13/10/2017,-1,5%
13/01/2017,-1,5%
07/07/2015,10:1,-1
14/05/2015,-1,-1
05/03/2015,20:1,-1
20/08/2014,-1,10%
15/10/2013,-1,13.9%
13/01/2011,-1,14%
11/06/2010,-1,14%
