Time,Stock,Money
23/11/2016,-1,5%
21/12/2015,-1,10%
02/06/2015,10:2,-1
06/02/2014,-1,8%
03/07/2013,-1,10%
26/06/2012,-1,15%
24/10/2011,-1,10%
24/05/2010,-1,7%
07/12/2009,-1,10%
12/05/2009,-1,7%
