Time,Stock,Money
27/04/2022,-1,25%
30/11/2021,-1,10%
19/05/2021,-1,15%
17/12/2020,-1,10%
29/07/2020,100:20,12%
19/12/2019,-1,8%
17/04/2019,-1,10%
15/03/2019,-1,7%
09/05/2018,-1,15%
19/04/2017,-1,15%
