Time,Stock,Money
09/04/2019,-1,5%
17/08/2016,-1,10%
22/09/2015,-1,-1
26/06/2015,100:15,-1
17/04/2014,-1,-1
26/03/2014,-1,15%
21/01/2013,-1,20%
13/06/2012,-1,15%
03/01/2012,-1,15%
02/12/2011,-1,-1
21/09/2011,-1,10%
