Time,Stock,Money
19/04/2021,-1,20%
19/08/2020,-1,15%
13/05/2019,-1,25%
15/05/2018,10:3,15%
17/05/2017,10:4,10%
28/12/2016,-1,-1
04/07/2016,-1,25%
10/06/2015,10:2,5%
31/10/2014,-1,-1
23/07/2014,-1,18%
13/08/2013,-1,11%
13/06/2012,-1,20%
27/05/2011,-1,15%
26/10/2010,-1,10%
08/06/2010,-1,15%
09/12/2009,-1,15%
