Time,Stock,Money
23/12/2021,-1,6%
05/08/2020,10:12,-1
31/10/2019,-1,15%
27/11/2018,-1,20%
28/06/2016,-1,-1
25/01/2016,-1,6%
27/01/2015,-1,5%
15/03/2013,-1,4.5%
08/02/2012,-1,20%
17/10/2011,-1,25%
02/03/2011,-1,10%
29/10/2010,-1,20%
21/04/2010,-1,15%
13/10/2009,-1,15%
