Time,Stock,Money
12/05/2022,-1,15%
15/07/2021,-1,16%
13/08/2020,50:3,-1
06/07/2020,-1,10%
05/08/2019,-1,15%
21/06/2018,10:1,6%
29/01/2018,-1,10%
24/05/2017,-1,16%
22/04/2016,-1,16%
03/06/2015,20:1,-1
24/03/2015,-1,9%
02/04/2014,-1,3%
17/09/2013,-1,5%
01/08/2011,-1,-1
