Time,Stock,Money
30/09/2021,-1,3%
08/01/2021,-1,5%
13/02/2014,-1,13%
12/04/2013,-1,2%
06/12/2012,-1,10%
28/02/2012,-1,11%
25/02/2011,-1,10%
