Time,Stock,Money
01/04/2022,-1,35%
07/05/2021,-1,40%
14/07/2020,-1,10%
11/05/2020,-1,30%
02/07/2019,-1,5%
13/03/2019,-1,20%
30/07/2018,-1,10%
18/04/2018,-1,5%
28/12/2017,-1,15%
18/09/2017,-1,10%
26/05/2017,-1,-1
04/05/2017,-1,35%
17/05/2016,-1,35%
08/05/2015,-1,30%
18/07/2014,-1,15%
30/05/2014,-1,-1
15/08/2013,-1,15%
15/05/2013,-1,10%
02/04/2013,-1,10%
05/11/2012,-1,10%
08/06/2012,-1,10%
17/11/2011,-1,10%
25/08/2011,-1,30%
21/05/2010,-1,5%
24/03/2010,-1,10%
12/11/2009,-1,-1
04/09/2009,-1,15%
