Time,Stock,Money
06/01/2022,-1,-1
01/09/2021,-1,5%
01/12/2020,-1,5%
16/11/2020,-1,-1
15/07/2019,-1,18%
12/06/2018,-1,18%
30/06/2017,-1,18%
01/06/2016,-1,25%
11/06/2015,-1,25%
13/06/2014,-1,30%
07/06/2013,-1,40%
17/05/2012,-1,40%
13/07/2011,-1,35%
18/08/2010,-1,15%
18/05/2010,-1,35%
18/01/2010,-1,15%
