Time,Stock,Money
06/05/2022,-1,10%
17/12/2021,-1,-1
03/08/2021,-1,10%
28/08/2020,-1,10%
12/07/2019,-1,12%
09/05/2018,100:30,-1
03/05/2017,-1,3%
20/12/2016,-1,12%
14/11/2016,-1,-1
25/05/2016,-1,15%
