Time,Stock,Money
05/11/2021,-1,2.5%
22/05/2020,-1,4%
20/03/2019,-1,3.5%
25/04/2018,-1,4%
21/03/2017,-1,4%
29/03/2016,-1,3%
06/03/2015,-1,6%
21/02/2014,-1,12%
07/02/2013,-1,14%
