Time,Stock,Money
07/09/2021,-1,-1
22/06/2018,-1,5%
27/10/2017,-1,-1
04/08/2016,-1,-1
19/04/2016,-1,-1
15/07/2015,-1,-1
19/05/2015,-1,-1
28/05/2014,-1,6%
25/05/2011,-1,10%
22/12/2010,-1,10%
17/03/2010,-1,15%
22/07/2009,-1,10%
12/02/2009,-1,10%
