Time,Stock,Money
09/06/2022,-1,35%
17/01/2022,-1,15%
04/08/2021,-1,25%
25/01/2021,-1,15%
16/12/2019,-1,15%
19/06/2019,-1,15%
04/12/2018,-1,25%
14/06/2018,-1,20%
21/11/2017,-1,20%
21/06/2017,-1,25%
24/11/2016,-1,25%
12/05/2016,-1,50%
20/11/2015,-1,20%
29/05/2015,-1,15%
21/11/2014,-1,15%
27/05/2014,-1,20%
07/10/2013,-1,-1
12/04/2013,-1,10%
26/11/2012,-1,20%
09/05/2012,-1,20%
06/12/2011,-1,20%
11/05/2011,-1,30%
10/06/2010,-1,10%
