Time,Stock,Money
07/01/2022,-1,15%
11/01/2021,-1,15%
15/01/2020,-1,15%
21/05/2019,-1,2%
18/01/2019,-1,12%
23/02/2018,-1,10%
24/01/2017,-1,10%
