Time,Stock,Money
24/05/2022,-1,15%
13/01/2022,-1,5%
14/06/2021,-1,10%
12/01/2021,-1,5%
10/08/2020,-1,10%
14/10/2019,-1,15%
22/04/2019,-1,20%
12/11/2018,-1,10%
14/06/2018,-1,20%
04/01/2018,-1,10%
14/06/2017,-1,25%
