Time,Stock,Money
06/01/2022,-1,10%
21/01/2021,-1,10%
03/01/2020,-1,10%
09/01/2019,-1,10%
01/02/2018,-1,5%
30/10/2017,-1,5%
21/02/2017,-1,6%
05/10/2016,-1,5%
19/01/2016,-1,6%
21/09/2015,-1,6%
30/12/2014,-1,9%
17/09/2014,-1,5%
14/01/2014,-1,9%
24/09/2013,-1,6%
22/01/2013,-1,9%
21/09/2012,-1,6%
21/12/2011,-1,6%
05/08/2011,-1,6%
25/01/2011,-1,6%
06/08/2010,-1,6%
29/12/2009,-1,6%
19/08/2009,-1,6%
12/01/2009,-1,12%
