Time,Stock,Money
05/10/2021,-1,8%
04/11/2020,-1,10%
07/06/2019,-1,10%
06/09/2018,-1,15%
20/07/2017,-1,15%
10/05/2016,-1,12%
31/03/2015,-1,10%
05/03/2014,-1,10%
04/03/2013,-1,10%
12/03/2012,-1,12.5%
24/03/2010,-1,15%
