Time,Stock,Money
14/07/2021,-1,10%
22/05/2020,-1,10%
08/05/2019,-1,5%
23/04/2018,-1,8%
02/02/2018,-1,-1
29/12/2017,-1,15%
11/08/2017,10:3,-1
