Time,Stock,Money
30/09/2021,-1,22%
17/07/2020,-1,22%
23/05/2019,-1,2%
26/03/2019,-1,20%
01/06/2018,-1,2%
10/05/2018,-1,18%
23/03/2017,-1,18%
23/05/2016,-1,17%
02/06/2015,-1,-1
01/06/2015,-1,-1
06/05/2015,-1,12%
23/07/2014,-1,16%
02/01/2014,-1,10%
