Time,Stock,Money
16/03/2022,-1,-1
25/08/2021,-1,5%
13/01/2021,-1,-1
24/11/2020,-1,5%
04/09/2019,-1,15%
29/05/2018,-1,15%
29/05/2017,-1,15%
27/05/2016,-1,12%
20/07/2015,-1,8%
04/06/2014,-1,5%
28/05/2013,-1,10%
17/05/2012,-1,13%
02/06/2010,-1,5%
22/01/2010,-1,10%
