Time,Stock,Money
07/07/2021,-1,8%
28/10/2020,-1,6%
25/09/2019,-1,9%
22/08/2018,-1,9%
15/06/2017,-1,5%
11/11/2016,-1,4%
02/06/2016,-1,8%
