Time,Stock,Money
02/06/2022,-1,5%
05/01/2022,-1,5%
28/05/2021,-1,5%
08/01/2021,-1,5%
09/07/2020,-1,5%
06/01/2020,-1,5%
30/05/2019,-1,5%
08/01/2019,-1,5%
17/05/2018,-1,5%
20/12/2017,-1,5%
12/05/2017,-1,5%
09/12/2016,-1,5%
22/06/2016,-1,5%
30/10/2015,-1,5%
21/05/2015,-1,10%
28/05/2014,-1,3%
